3484016	1	1	10648480	CL
3484016	1	10649620	28904838	LL
3484016	1	28905429	30427671	CL
3484016	2	1	470969	CC
3484016	2	471211	12364001	CL
3484016	2	12364981	12935819	CC
3484016	2	12936731	19698289	CL
3484016	3	1	15606402	CL
3484016	3	15607264	23459830	LL
3484016	4	1	326169	CL
3484016	4	326471	11565144	LL
3484016	4	11565229	18585056	CL
3484016	5	1	2927730	LL
3484016	5	2930912	8043632	CL
3484016	5	8044192	9900751	LL
3484016	5	9901113	22396460	CL
3484016	5	22396598	22859462	CC
3484016	5	22860221	26814639	CL
3484016	5	26815167	26975502	CC
