3483455	1	1	7146018	CC
3483455	1	7146305	11728959	CL
3483455	1	11728987	26431547	LL
3483455	1	26432045	26519303	CL
3483455	1	26521603	30427671	CC
3483455	2	1	564784	CL
3483455	2	565095	10194464	CC
3483455	2	10194659	10669099	CL
3483455	2	10669763	19698289	LL
3483455	3	1	166078	CC
3483455	3	166464	23459830	CL
3483455	4	1	181484	CL
3483455	4	184086	4887026	CC
3483455	4	4887549	14975325	CL
3483455	4	14975495	18585056	LL
3483455	5	1	18377609	CL
3483455	5	18377845	21214493	CC
3483455	5	21214638	26975502	CL
