3482577	1	1	1811231	CL
3482577	1	1813474	17128424	CC
3482577	1	17130123	23635430	CL
3482577	1	23636046	29184175	CC
3482577	1	29185056	30427671	CL
3482577	2	1	13099699	CL
3482577	2	13100840	16625449	CC
3482577	2	16625528	19698289	CL
3482577	3	1	6046251	CL
3482577	3	6046588	9703582	CC
3482577	3	9703625	20588305	CL
3482577	3	20588530	22621709	LL
3482577	3	22622533	23459830	CL
3482577	4	1	796862	CL
3482577	4	796871	4873798	LL
3482577	4	4874065	18585056	CL
3482577	5	1	324423	LL
3482577	5	324461	16088350	CL
3482577	5	16088405	25823936	CC
3482577	5	25824087	26975502	CL
