3482229	1	1	1520254	CC
3482229	1	1520831	10375309	CL
3482229	1	10375332	24843650	CC
3482229	1	24843808	28175694	CL
3482229	1	28176785	30427671	LL
3482229	2	1	2087623	LL
3482229	2	2089521	2179403	CL
3482229	2	2181177	15619331	LL
3482229	2	15619725	19698289	CL
3482229	3	1	1441688	CL
3482229	3	1442773	21331670	LL
3482229	3	21331899	23459830	CL
3482229	4	1	4870002	CC
3482229	4	4870041	5837148	CL
3482229	4	5837412	7380158	LL
3482229	4	7380679	18585056	CL
3482229	5	1	7196068	LL
3482229	5	7196969	18166966	CL
3482229	5	18168061	22557681	CC
3482229	5	22557944	26975502	CL
