3482354	1	1	3751111	CL
3482354	1	3753730	18001446	LL
3482354	1	18007838	23042685	CL
3482354	1	23044441	30427671	CC
3482354	2	1	11725211	LL
3482354	2	11726041	18617013	CL
3482354	2	18617247	19698289	CC
3482354	3	1	4778113	CL
3482354	3	4778277	8123059	LL
3482354	3	8123099	20433725	CL
3482354	3	20433779	23459830	LL
3482354	4	1	9461688	CL
3482354	4	9462047	16665688	LL
3482354	4	16665896	18585056	CL
3482354	5	1	9852803	CC
3482354	5	9853464	14884924	CL
3482354	5	14888177	19980854	LL
3482354	5	19980873	26975502	CL
