3483754	1	1	19541292	CL
3483754	1	19541437	20013179	LL
3483754	1	20013232	20496195	CL
3483754	1	20497575	25806808	CC
3483754	1	25806817	30416501	CL
3483754	1	30416591	30427671	CC
3483754	2	1	14023715	LL
3483754	2	14023823	19698289	CL
3483754	3	1	2525815	CL
3483754	3	2525876	17484558	LL
3483754	3	17484727	23459830	CL
3483754	4	1	7305136	CL
3483754	4	7305192	9392816	LL
3483754	4	9393065	14707366	CL
3483754	4	14707664	17799203	CC
3483754	4	17800053	18585056	CL
3483754	5	1	1932158	LL
3483754	5	1932376	26975502	CL
